patient_id,ssn,first,last,race,ethnicity,birthplace,address,city,state,county,zip,lat,lon,healthcare_expenses,healthcare_coverage,income,gender,age_begin,rash,joint_pain,fatigue,fever
6f790b87-b711-d390-2407-e5156d101cb7,999-72-3833,Heather971,Skiles927,white,nonhispanic,Houston  Texas  US,1030 Brakus Plaza,Houston,Louisiana,Harris County,77072,0.3011557642562084,-95.6106285616842,12161.37,0.0,91480,F,33,2,16,6,17
e4883a3f-272e-8b59-8aaf-2203cdda4084,999-58-5814,Rubén780,Olivas524,white,hispanic,Puebla  Puebla  MX,377 Powlowski Vista Suite 75,Fort Worth,Texas,Tarrant County,76135,0.3266230751592309,-97.3925949782674,17770.28,614.89,36375,M,58,47,42,37,6
d34d1daa-7b01-f989-b259-e5ca5323a844,999-91-7447,Tierra831,Denesik803,white,nonhispanic,Lubbock  Texas  US,193 Huels Bridge Apt 11,Houston,Texas,Fort Bend County,77058,0.296593350073045,-95.2199774488103,13426.7,0.0,737286,F,31,17,4,5,5
09dfbf6f-a916-38e7-698a-65ebc84666d1,999-59-5978,Vesta905,Runolfsdottir785,asian,nonhispanic,Beijing  Beijing Municipality  CN,409 Hammes Forge,Amarillo,Texas,Randall County,79119,0.3517579356593686,-101.89748961318936,14061.74,1752.32,31509,F,57,5,36,34,15
a49c20c1-2d11-1355-95b2-245b80c7ef1d,999-44-8862,Noemi984,Turner526,white,hispanic,Cloverleaf  Texas  US,1065 Bauch Forge Unit 93,Carrollton,Texas,Denton County,75007,0.3299114628927267,-96.95039608593537,14423.57,0.0,93491,F,50,12,19,36,16
73ce28d2-571d-4f2e-b138-1d874bf2f02b,999-41-3442,Leena55,Dooley940,white,nonhispanic,Lubbock  Texas  US,558 Littel Branch Apt 45,Plano,Texas,Collin County,75287,0.3295213321221766,-96.8861689589318,11865.18,0.0,50048,F,35,27,26,15,6
d20455bf-e30b-0185-1b85-27ee4e0b2dc3,999-72-8238,Florencio463,Klocko335,hawaiian,nonhispanic,Houston  Texas  US,642 Williamson Viaduct,Plano,Texas,Collin County,75024,0.3306538522577995,-96.62561952366232,13257.72,5712.7,6486,M,71,14,43,3,15
b37d2049-3964-9270-759b-55fa2db2dd46,999-52-1928,Nicki254,Wunsch504,white,hispanic,Austin  Texas  US,1002 Greenfelder Highlands Apt 26,Van Horn,Texas,Culberson County,79855,0.3105787338291097,-104.62378607532132,16041.27,1160.45,46463,F,67,24,23,9,1
2dc29f98-4cbe-4842-2434-d94f2f00569e,999-86-4997,Mervin111,Larson43,white,hispanic,Friendswood  Texas  US,415 Lakin Viaduct Unit 33,Houston,Texas,Harris County,77396,0.297144514311989,-95.29817966746604,14214.96,0.0,123419,M,50,3,45,1,10
a5be6445-75f0-6b4f-2150-2919edc6a88c,999-12-4884,Nova124,Altenwerth646,white,nonhispanic,Kraków  Lesser Poland  PL,620 Ziemann Divide Apt 32,San Antonio,Texas,Bexar County,78207,0.295188603087913,-98.40853208225828,10378.14,3234.4,23746,F,35,25,46,29,10
b32358b7-5887-f524-58e7-2ed58375e429,999-25-4034,Enrique929,Sepúlveda884,black,hispanic,Carolina  Puerto Rico  PR,676 Herman Parade,Dallas,Texas,Dallas County,75141,0.3274663157731679,-96.6696266295548,13093.49,0.0,69013,M,42,30,6,30,17
9d604d30-a761-8cf4-7f98-08297c7c90bf,999-42-3452,Sandy901,Fadel536,black,nonhispanic,Port Neches  Texas  US,629 Hodkiewicz Fork Apt 30,Farmers Branch,Texas,Dallas County,75229,0.3293639547953363,-96.77840358805986,13133.63,0.0,81073,M,41,31,39,44,2
8af34c51-4fe7-d2ee-19ff-fd286bdfd9e4,999-45-3322,Jacobo456,Velasco179,white,hispanic,Juarez  Chihuahua  MX,546 Brown Landing,San Antonio,Texas,Bexar County,78229,0.2950578809620856,-98.53047529163564,14302.39,865.75,60920,M,46,12,1,16,0
12f9d396-92f5-f65b-b08c-4ed8904a2539,999-78-3238,Jc393,Frami345,asian,nonhispanic,Spring  Texas  US,801 Kozey Mews Suite 42,Keller,Texas,Tarrant County,76248,0.3300640010139216,-97.2241720972916,16339.14,3418.87,124832,M,65,16,18,37,4
83bce4da-5fc0-7ecd-6b27-60591cf8a3ff,999-42-7004,Augustina561,Rohan584,other,nonhispanic,Round Rock  Texas  US,890 Lakin Mission,Homestead Meadows South,Texas,El Paso County,0,0.318434544612922,-106.14273088467642,16385.49,1875.21,84540,F,64,20,31,48,14
8b64b25e-9bdd-043e-63a7-2aa1888b2a35,999-95-3233,Luis923,Bode78,white,hispanic,Rockdale  Texas  US,471 Bartell Mall Unit 56,Corpus Christi,Texas,Nueces County,78370,0.2782053856901438,-97.41887218839037,6915.46,5310.72,11754,M,28,21,2,42,15
ba70a9e9-00a2-86c9-5112-6326695750fe,999-60-4886,Chastity705,Walter473,white,nonhispanic,Rockport  Texas  US,166 Becker Route,Mineral Wells,Texas,Palo Pinto County,76088,0.3275720735986511,-98.0926985919308,18611.83,0.0,124571,F,56,29,21,27,13
879d00a3-5331-8ee2-bd55-c7192676432d,999-62-4979,Toshiko149,VonRueden376,white,nonhispanic,Irving  Texas  US,788 Lehner Loaf Suite 92,Houston,Texas,Harris County,77064,0.2976239547829354,-95.26053815396982,13674.33,355.34,68005,F,39,13,31,8,6
018cbb43-3bd9-dad2-d7dd-8c4520137005,999-42-2314,Antione404,Beer512,white,hispanic,Amarillo  Texas  US,156 Bode Gate Unit 25,McAllen,Texas,Hidalgo County,78539,0.2628863458064741,-98.27107008429306,8048.5,4122.72,5996,M,46,28,2,25,13
9fa89c70-7e9f-0b44-fb58-3da1253f877f,999-42-3273,Juliann385,Rogahn59,black,hispanic,Spring  Texas  US,978 Langosh Approach,Timberwood Park,Texas,Bexar County,0,0.296634796522333,-98.43664103820548,11775.34,0.0,151425,F,30,5,26,17,8
016a08b5-3340-f812-d510-d6854f24d947,999-78-2142,Homero668,Esquibel766,white,hispanic,Santo Domingo  National District  DO,139 Schultz Road,Austin,Texas,Travis County,78722,0.3032408635607956,-97.63172821350064,14228.42,0.0,68146,M,48,5,44,9,6
b7f3f3fd-019d-5716-30a6-1a64e26e761c,999-32-9086,Miles206,Schmitt836,white,nonhispanic,Killeen  Texas  US,860 Crooks Track Unit 41,Amarillo,Texas,Randall County,79119,0.3506368443691353,-101.87796686958409,17385.91,882.51,122978,M,59,33,5,49,8
b2ae4cf7-ac9f-9531-14f4-4e01f921185e,999-63-5660,Zenobia558,Jakubowski832,white,hispanic,Gainesville  Texas  US,253 Roob Annex Suite 6,Waco,Texas,McLennan County,76657,0.3150964446561686,-97.17361545918894,11131.39,0.0,134159,F,33,42,49,1,12
b53b180a-71f8-a0c4-577f-04817e9b3487,999-96-7612,Dannie881,Rogahn59,white,nonhispanic,Westway  Texas  US,336 Dicki Ville Suite 35,League City,Texas,Galveston County,77573,0.2945308966301593,-95.01242137356,14520.82,0.0,38646,M,52,35,3,12,12
ba2c3da2-75bd-ea3e-9326-07a002f13438,999-11-9835,Diedre599,Dietrich576,white,nonhispanic,Fort Worth  Texas  US,952 Hansen Ferry Suite 63,Alvin,Texas,Brazoria County,77584,0.2924852690955932,-95.3070593750925,16289.45,0.0,35008,F,43,47,34,21,6
ac07a136-843e-b629-8881-51c0b9d22b20,999-69-1574,Monty345,Okuneva707,white,nonhispanic,Sonora  Texas  US,858 Bernhard Annex,Stephenville,Texas,Erath County,76402,0.3226218368434723,-98.2161817521619,13079.08,0.0,111230,M,49,27,42,24,3
ff034803-9265-0ad0-0820-00a5a5e25275,999-81-3017,Irene779,Raya927,white,hispanic,Bayamon  Puerto Rico  PR,324 Ondricka Wynd,Laredo,Texas,Webb County,78040,0.2786835326187118,-99.69652126495996,10845.19,2318.24,31410,F,31,11,30,9,13
198f5f34-5474-ff30-14b9-aacdf2370119,999-31-5710,Frederic454,Howell947,asian,nonhispanic,Weslaco  Texas  US,1085 Langworth Well Apt 65,Farmers Branch,Texas,Dallas County,75234,0.3299848740867296,-96.86176262906989,14598.36,0.0,-38279,M,40,34,25,46,14
322e98d0-582e-0349-c3a3-65438167f616,999-75-6205,Sid118,Heaney114,white,nonhispanic,Dallas  Texas  US,128 Glover Dam Unit 78,Orange,Texas,Orange County,77632,0.3010531536084427,-93.83467608281768,17643.3,1856.17,56221,M,62,27,36,15,1
eb995d9d-f9ac-c8b3-5808-567bc863a852,999-42-2290,Georgette866,Bins636,white,nonhispanic,Pasadena  Texas  US,314 Schmeler Well Apt 3,Cloverleaf,Texas,Harris County,0,0.2977697621356907,-95.20177674838476,12604.93,1003.12,929553,F,44,37,43,45,0
88b39d66-17a5-4dfe-262f-ced6ff152723,999-70-8077,Gilberte702,Murphy561,white,nonhispanic,New Braunfels  Texas  US,752 Cruickshank Knoll,Crandall,Texas,Kaufman County,75114,0.3258518039236666,-96.47570747907776,15986.95,1230.24,31787,F,60,20,37,21,8
cde97cce-0337-05a8-cf9f-ec744734e35d,999-23-8723,Marco Antonio298,Padilla483,white,hispanic,Lima  Lima Province  PE,638 Reynolds Spur,Baytown,Texas,Harris County,77520,0.2977434245875007,-94.90910747842666,16150.86,0.0,42784,M,41,0,10,36,18
fa948268-19ef-0edf-4eda-fc7b174b01af,999-64-9285,Federico589,Vázquez552,white,hispanic,Ponce  Puerto Rico  PR,719 Brown Wynd,Willis,Texas,Montgomery County,77378,0.3044193230384167,-95.42334452589692,12819.16,0.0,91826,M,33,3,46,23,2
fc1f1599-97b6-33c1-ac24-1c9bcf6f9e11,999-84-9543,María Soledad68,Pineda243,native,hispanic,Havana  Havana  CU,1051 Nienow Fork,El Paso,Texas,El Paso County,79922,0.3182783490999509,-106.5177787994224,12429.64,0.0,71247,F,49,3,31,21,2
cfe766c8-d42b-774d-a88e-ca685cd055ca,999-41-3735,Miguel815,Tamayo777,white,hispanic,Havana  Havana  CU,870 Roob Divide,San Antonio,Texas,Bexar County,78225,0.2943244882051579,-98.52025306429914,6308.24,6970.72,23225,M,25,11,43,20,12
3c1722bb-3f48-b2ba-ae6f-f1b8b7f80a87,999-48-3679,Vaughn909,Pfannerstill264,hawaiian,nonhispanic,Floresville  Texas  US,779 Fisher Gateway,Center,Texas,Shelby County,75935,0.3183076789911845,-94.21631635251742,13900.2,0.0,61354,M,47,44,1,17,8
76a91bc8-51c5-8974-7722-d6b94acfa1b6,999-12-7505,Stan246,Streich926,white,nonhispanic,North Richland Hills  Texas  US,1002 Gleichner Hollow Unit 32,Houston,Texas,Fort Bend County,77023,0.29646613933262,-95.0702508778999,16173.62,2703.85,34157,M,60,25,44,47,13
19c5cc48-27fd-466c-3b8d-4cb6c571976e,999-13-3405,Marco Antonio298,Roque844,white,hispanic,Ponce  Puerto Rico  PR,837 Larson Ferry Apt 11,El Paso,Texas,El Paso County,79908,0.3188430486236593,-106.36381965687306,16582.28,754.01,49749,M,61,20,2,9,14
fcca0818-3cc4-a0ac-aa14-6a70383cc484,999-40-6853,Regina408,Nikolaus26,white,nonhispanic,Sugar Land  Texas  US,417 McCullough Frontage road,McKinney,Texas,Collin County,75071,0.3316127082231223,-96.67761740833645,16646.3,0.0,245962,F,55,49,5,11,19
190932b0-dbf7-e36d-9a56-2b7625309a05,999-32-2397,Emilia403,Salcedo309,black,hispanic,Lima  Lima Province  PE,1033 Mitchell Trailer Unit 33,Houston,Texas,Harris County,77040,0.2992432017757199,-95.50004506809236,16037.55,1230.24,29432,F,58,25,34,8,14
9b649df6-82bd-3d30-cbe2-10a336912519,999-33-8794,Roman389,Schmidt332,white,hispanic,Rockport  Texas  US,486 Monahan Approach,Liberty Hill,Texas,Williamson County,78628,0.3073273217003646,-97.91139186017816,13190.97,0.0,52705,M,28,26,20,14,1
909d040d-88e9-4daf-71b4-ef386ed72a33,999-75-9764,Lucille738,DuBuque211,white,nonhispanic,Los Fresnos  Texas  US,921 Farrell Trailer,Terrell,Texas,Kaufman County,75161,0.3271656602360393,-96.30797657661368,17075.21,0.0,115531,F,53,26,37,9,1
1f79d047-896e-d79f-5ac4-c94afb09b572,999-96-3838,Tarsha65,Jacobi462,white,nonhispanic,Dallas  Texas  US,496 Cummings Extension,Temple,Texas,Bell County,76557,0.3123970464741201,-97.34523612924798,15977.91,838.01,60519,F,70,4,4,36,17
b17fcfab-2964-6438-2c13-a16092afb253,999-38-3019,Eloisa55,Rosario163,hawaiian,hispanic,Guatemala City  Guatemala  GT,588 Ward Annex,El Paso,Texas,El Paso County,79935,0.318143898932876,-106.48758813127112,14722.63,0.0,188874,F,44,15,0,36,5
09fae3ce-17f9-b951-c08b-7103009dda60,999-20-6668,Raúl937,Villalpando154,white,hispanic,Havana  Havana  CU,210 Cormier Light,Cloverleaf,Texas,Harris County,0,0.2976952124230396,-95.18655453215784,13684.88,0.0,86481,M,54,28,38,48,12
98cd9419-108f-251a-8dfe-8fd1ecd6f0f2,999-33-9787,Roberto515,Castillo397,white,hispanic,San Jose  San Jose  CR,604 Nicolas Promenade Unit 64,McCamey,Texas,Upton County,79752,0.3126936560194142,-102.12137372702834,10443.77,2318.24,29004,M,30,38,29,9,14
b6c05868-146b-4710-7390-68e4cc26e544,999-83-6956,Shayne60,Wolff180,white,nonhispanic,Bryan  Texas  US,875 Franecki Brook Unit 95,Houston,Texas,Harris County,77091,0.2972397556997006,-95.45434782965036,7891.17,4802.72,4276,M,39,4,23,32,12
ab2f29ec-15a3-b9b5-8f7c-7b265326fab9,999-32-3815,Lenard338,Dicki44,white,nonhispanic,Cross Mountain  Texas  US,800 Lind Forge Suite 16,Pasadena,Texas,Harris County,77504,0.2971642732844902,-95.0812812531446,13340.83,625.73,80944,M,48,44,26,31,14
7f929250-bd03-f156-cd1d-987857d0cb92,999-18-8867,Melodi744,Littel644,white,nonhispanic,Amarillo  Texas  US,257 Larkin Wynd Apt 78,Dallas,Texas,Dallas County,75134,0.3278993298203032,-96.84413502713916,11455.56,0.0,86665,F,30,1,34,17,3
e9f6587c-4a1e-effd-3c30-4c0452ec6998,999-43-4377,Raúl937,Tijerina14,asian,hispanic,Lima  Lima Province  PE,826 Tillman Common Suite 44,Fort Worth,Texas,Tarrant County,76177,0.3268031870084567,-97.37895239815252,12832.49,0.0,74216,M,31,1,0,16,12
6fb6c8f7-342f-ae4e-c082-b0c697291ac3,999-45-9068,Landon622,Renner328,white,nonhispanic,Little Elm  Texas  US,687 Bosco Park,San Leon,Texas,Galveston County,77539,0.2947823866077719,-95.0773105735386,17045.28,681.73,54078,M,57,23,21,37,3
8d5f3ab8-6999-beb4-586d-c54357043340,999-11-5513,Marquis364,O'Conner199,white,nonhispanic,Houston  Texas  US,1096 Lang Burg Suite 51,Balch Springs,Texas,Dallas County,75217,0.3269183225390847,-96.57560662752287,12858.88,530.29,57672,M,29,0,23,29,6
60e05c7f-63ab-e23d-1ecb-984d4d10a7e1,999-68-4798,Ernesto186,Lemus978,white,hispanic,Carolina  Puerto Rico  PR,304 Gislason Dam,San Antonio,Texas,Bexar County,78221,0.2956891608364829,-98.66413236942432,15784.45,0.0,36079,M,49,39,15,9,14
ba6d5e95-5e89-b87b-9ab1-2d655560a89f,999-54-6783,Rosa195,Mesa630,white,hispanic,Caguas  Puerto Rico  PR,1028 Williamson Row,Odessa,Texas,Ector County,79707,0.318874552458952,-102.34089055938703,14016.23,0.0,80210,F,28,13,5,4,4
69caf125-13f9-5fac-b4c2-4780716e0417,999-52-1620,Carleen42,Ziemann98,asian,hispanic,Lumberton  Texas  US,524 Homenick Quay Unit 75,Houston,Texas,Harris County,77050,0.2965895938808525,-95.13930602650396,17476.44,2395.22,-768554,F,79,32,24,42,19
5eadb81b-c4e8-92ec-c9bb-2d454c95035c,999-34-4867,Manual570,Stamm704,white,nonhispanic,El Paso  Texas  US,232 Hartmann Green Unit 94,The Woodlands,Texas,Harris County,77382,0.3009041941600475,-95.47415402320392,10648.88,452.93,183524,M,31,47,3,5,12
8c6e0d63-72dc-6385-6a1f-38d0d5d2fe8c,999-31-2175,Gabriela205,Delafuente833,asian,hispanic,Santo Domingo  National District  DO,841 Bashirian Orchard,Houston,Texas,Harris County,77047,0.2981925248615072,-95.84736681980138,13498.87,0.0,36953,F,25,5,11,5,16
f3037b02-73ca-05d4-910d-59254f63bbc4,999-23-3242,Laraine204,West559,white,nonhispanic,El Paso  Texas  US,280 Schroeder Underpass Apt 86,Kaufman,Texas,Kaufman County,75142,0.3256397838919367,-96.26779624618722,12274.63,0.0,36421,F,30,24,17,24,18
a9019e71-ad9d-7254-3ab5-5f8f26b49517,999-77-3755,Mariano761,Roldán470,white,hispanic,Juarez  Chihuahua  MX,834 Walker Camp Suite 91,San Antonio,Texas,Bexar County,78209,0.2959824818348261,-98.5037981929488,8296.1,4802.72,16816,M,39,21,46,18,19
91ba8ca6-1993-9af2-d6c8-f49b821c418d,999-82-7155,Danny396,Hagenes547,white,nonhispanic,Carrollton  Texas  US,245 Mann Gateway,Dallas,Texas,Dallas County,75063,0.3276439093850694,-96.80106492715284,12802.27,0.0,81015,M,52,19,45,21,6
72bcca38-70b9-e92b-5099-883db3574246,999-15-1224,Mattie544,Schaefer657,white,nonhispanic,Temple  Texas  US,1081 McCullough Wynd Suite 53,Pampa,Texas,Gray County,79065,0.3550570050949247,-100.9251602198596,17510.26,1817.61,48255,F,77,34,26,2,12
a4412a98-9eb7-e43f-3696-8268c05c5873,999-26-7859,Santiago500,Reynoso837,white,hispanic,Gaudalajara  Jalisco  MX,327 Bosco Lodge,Fort Worth,Texas,Tarrant County,76110,0.3301698945618336,-97.36483167753715,13601.09,244.12,90746,M,33,29,35,0,7
c0a99b82-75a9-c206-0163-1a3670277221,999-95-2961,Chuck784,Harber290,other,hispanic,Brownsville  Texas  US,485 Dooley Throughway,Round Rock,Texas,Williamson County,78660,0.3049143139896947,-97.67030706064072,15065.91,0.0,36207,M,52,30,23,9,11
56d2729a-b01c-9861-ed42-cb8879a2a28e,999-34-4662,Ignacio928,Jasso472,white,hispanic,Port-au-Prince  Haiti  HT,440 Rowe Grove Unit 30,Laredo,Texas,Webb County,78040,0.2779403010985805,-99.6959876267559,15949.37,0.0,60904,M,62,19,31,34,0
c05848d9-77de-8cf7-43e8-8fc1035dfc10,999-71-2336,Fernando603,Ocasio180,white,hispanic,Caracas  Capital District  VE,468 O'Keefe Brook,Round Rock,Texas,Williamson County,78717,0.3056611316456222,-97.77008116650548,14180.21,1230.24,29728,M,59,10,28,35,18
4b0fcdcb-38ec-8c29-3318-d9489b5de728,999-42-1125,Kelley882,Murazik203,white,nonhispanic,Amarillo  Texas  US,591 Jerde Heights Unit 71,Commerce,Texas,Hunt County,75428,0.332875334527615,-95.89153050197316,15642.39,0.0,73118,M,57,19,33,3,1
09749856-54d2-40af-8450-b16e5375d9da,999-17-9163,Kiera822,Reilly981,white,nonhispanic,Garland  Texas  US,442 Abbott Throughway,Canyon Lake,Texas,Comal County,78133,0.2986229143515638,-98.23815700487027,16629.54,953.34,785472,F,60,46,28,47,13
5b6f2bc5-0909-9718-2adb-61cbbaa1ae82,999-43-2507,Estrella224,Hansen121,black,nonhispanic,Laredo  Texas  US,996 Abbott Stravenue Apt 61,University Park,Texas,Dallas County,75205,0.328758564263317,-96.73880440174833,8773.79,3714.72,19309,F,51,16,43,28,4
93a077fe-3480-d2d9-5d54-cd92828f8a8b,999-23-7329,Mitzie610,Hahn503,white,hispanic,Sherman  Texas  US,587 Effertz Station,McKinney,Texas,Collin County,75070,0.3318923886028249,-96.5504866318579,13046.45,0.0,304585,F,32,5,40,24,4
f27041b0-a768-26fc-a5fe-75f11c9ce7fb,999-43-3462,Shirleen968,Fisher429,white,nonhispanic,Fort Worth  Texas  US,456 Stanton Orchard,Irving,Texas,Dallas County,75247,0.3285520307658924,-96.90852620158076,10329.22,3714.72,19788,F,51,29,2,1,0
642362ba-c0d3-fd99-5e38-b48c800d9de7,999-48-6774,Esteban536,Delarosa409,white,hispanic,Lima  Lima Province  PE,233 Harris Fork Apt 69,Socorro,Texas,El Paso County,79836,0.3157677406278544,-106.28977922538014,6832.96,4938.72,17181,M,31,0,39,27,9
f73b6bb4-2b19-8641-ccb1-e275d3486e5c,999-24-9205,Filomena215,Parker433,white,nonhispanic,Buna  Texas  US,785 Parker Village Apt 31,Cleveland,Texas,Liberty County,77328,0.303173791099853,-95.1166874109156,18804.63,145.7,66824,F,59,8,33,26,13
3e1d429a-8637-a8d1-293e-199a503fdfab,999-85-7473,Evan94,Daugherty69,asian,nonhispanic,Hanoi  Hà Đông  VN,825 O'Kon Tunnel Apt 87,Garland,Texas,Dallas County,75098,0.3292311355843174,-96.59045968964264,15586.68,2996.31,33804,M,69,42,13,5,13
4cfbe96a-3910-3d4d-7924-100176445cf7,999-27-3581,Evelia928,MacGyver246,white,nonhispanic,Las Lomas  Texas  US,862 Larson Mall,Dallas,Texas,Collin County,75249,0.3276694923677897,-96.66386396721664,13795.37,3714.72,12621,F,46,5,23,37,19
24ac3855-fac1-9b07-71ff-db4b65495df2,999-94-5427,Neville893,Hand679,white,nonhispanic,Houston  Texas  US,891 Crooks Flat Unit 19,San Antonio,Texas,Bexar County,78221,0.2951904644391296,-98.8379539080576,10766.07,4122.72,22634,M,44,5,4,9,1
37fbf64b-6ea9-34db-d7d7-0e3d8e9c544f,999-55-4146,Raymundo71,Grimes165,white,nonhispanic,Belton  Texas  US,587 Mertz Mall Apt 44,Dallas,Texas,Dallas County,75141,0.3272936729752213,-96.7444303983225,7963.37,4802.72,10675,M,30,4,6,18,0
ac5df5ef-e6d1-edec-4475-637dea44b982,999-42-3831,Rory188,Rice937,white,hispanic,Watauga  Texas  US,264 Kessler Lodge,Laredo,Texas,Webb County,78041,0.277908731010772,-99.63997691177715,13441.54,1366.24,29677,M,49,6,19,8,17
fdc6b70b-0286-b3c8-aa96-d7bd134266d5,999-49-9805,Ramona980,Centeno914,white,hispanic,Santiago  Santiago Province  CL,168 Cartwright Mill,San Antonio,Texas,Bexar County,78112,0.2954012200401928,-98.52748805409922,16976.74,0.0,55182,F,49,39,20,21,11
4c1573c4-7019-3d0e-9e66-f2cd1c77194f,999-38-8851,Tempie784,Lubowitz58,black,nonhispanic,Troup  Texas  US,140 Schuster Landing Apt 59,Wylie,Texas,Collin County,75407,0.3301094143993129,-96.59950868911794,14090.34,0.0,81518,F,53,45,22,24,4
90118853-a39e-342b-c083-242a6e2739f0,999-17-8289,Ángela136,Becerra708,white,hispanic,Caguas  Puerto Rico  PR,489 Lebsack Well,Zapata County,Texas,Zapata County,78076,0.2690737639550034,-99.12068111303482,12140.28,0.0,776406,F,46,49,0,41,9
b6528e16-17ee-820f-36d3-09c245ddc05b,999-35-3417,Andrés117,Véliz274,white,hispanic,Santiago  Santiago Province  CL,390 Windler Divide Apt 14,Denton,Texas,Denton County,76258,0.3326405582448854,-96.96473728160066,12323.98,0.0,-83641,M,50,40,39,44,0
d2e4485f-faa6-7682-f86d-81225fd4ac13,999-68-4436,Billye739,Eichmann909,white,hispanic,Round Rock  Texas  US,901 Kihn View Suite 4,Corpus Christi,Texas,Nueces County,78419,0.2773011564450886,-97.19905268036544,11911.96,2008.56,28611,F,46,14,41,39,13
f5ab22b2-35e9-b5fe-4a9d-c2357fefd5d9,999-32-6103,Gil594,Hammes673,black,nonhispanic,Dallas  Texas  US,565 Ondricka Dam Suite 61,Corpus Christi,Texas,Nueces County,78405,0.2764922334495031,-97.45860259195372,12045.01,3442.72,3828,M,56,0,18,48,7
08f1e4a5-d1d9-a433-b416-b59757e2b8d9,999-21-9015,Beatriz277,Crespo500,white,hispanic,Guatemala City  Guatemala  GT,885 Flatley Loaf Apt 81,Laredo,Texas,Webb County,78043,0.2752022551358706,-99.5070366820812,15653.41,0.0,889708,F,53,4,36,8,1
7253b4be-6f9a-b56e-ffa1-ffbe2457c8b3,999-31-6500,Noble66,Auer97,white,nonhispanic,Laredo  Texas  US,327 Pouros Forge Suite 12,Dumas,Texas,Moore County,79029,0.358584909315167,-101.98260238231111,7768.85,4666.72,18273,M,40,13,35,6,1
9a339424-e8de-3b8f-3a79-cfc76b471e38,999-60-1772,Jerrica452,Schmitt836,white,nonhispanic,Houston  Texas  US,851 Conn Tunnel Apt 14,Plano,Texas,Collin County,75094,0.3305565502236111,-96.73251487830234,10244.43,3850.72,16395,F,43,27,26,42,0
21afa6b6-69ce-82dd-da0a-b08527a55553,999-18-4519,Cortez851,Sipes176,white,hispanic,San Antonio  Texas  US,1061 Shields Alley Suite 88,Schertz,Texas,Guadalupe County,78132,0.2977518700808944,-98.2330197657472,12621.72,0.0,37612,M,37,4,4,44,0
e2da8607-1939-0161-c80c-daacc9be0503,999-19-7649,Richie600,White193,white,nonhispanic,Missouri City  Texas  US,437 Quigley Gateway Unit 66,Bellville,Texas,Austin County,77418,0.3002411071284077,-96.29258482645524,12301.73,3578.72,15531,M,54,26,29,47,13
fe784a8a-e1c4-5d1d-e85f-aa770dec530d,999-54-4449,Xavier983,Conroy74,white,nonhispanic,Austin  Texas  US,189 Dibbert Approach,Lufkin,Texas,Angelina County,75941,0.3126256473868579,-94.59512889308162,15958.2,0.0,128074,M,63,28,2,16,7
3ca17701-84fa-c9eb-e870-4536f2f3d473,999-73-2373,Jen355,Block661,asian,nonhispanic,Pearland  Texas  US,990 Haag Course Suite 57,Dallas,Texas,Dallas County,75214,0.3274728109687402,-96.79933525773193,8358.59,4802.72,16339,F,34,34,19,25,2
c1a0227b-b245-e717-654b-bf02805cc6c3,999-78-2187,Wade235,O'Hara248,white,nonhispanic,White Settlement  Texas  US,1028 Shields Fork,Keller,Texas,Tarrant County,76248,0.3290423277384436,-97.2365984352286,15604.5,6558.03,2566,M,72,35,36,16,19
984c152d-b7cf-7f55-7f7a-0ce56ae9b79b,999-11-7930,Arica110,McCullough561,black,nonhispanic,Laredo  Texas  US,425 O'Hara Corner,Texarkana,Texas,Bowie County,75501,0.3347330359566889,-94.08730955908652,6072.2,5310.72,20994,F,32,18,13,6,18
d6ac75b4-336b-18b7-b580-3ebeb32a7fa3,999-69-7439,Cammy883,Wintheiser220,white,nonhispanic,Arlington  Texas  US,130 Fay Way,Garland,Texas,Dallas County,75041,0.329409513349111,-96.53986976112056,13342.34,0.0,42772,F,28,12,25,26,10
76bdb08b-1844-ca16-d183-fa7e225df564,999-38-8945,Michell380,Lind531,black,hispanic,The Woodlands  Texas  US,325 Crooks Ferry Suite 91,Houston,Texas,Harris County,77061,0.2977188827173874,-95.3582696968889,14453.25,0.0,297951,F,41,24,18,28,7
87ea2cb3-89e1-4d73-0e29-d88104c345fd,999-85-9935,Lauren941,Weber641,white,nonhispanic,Garland  Texas  US,570 Trantow Ferry,Houston,Texas,Harris County,77096,0.2978487820041663,-95.37759300410175,14683.68,0.0,65994,M,40,3,39,21,6
111d0d6e-fbca-b7e8-a420-585d3d88aea1,999-64-9642,Magan944,Sipes176,white,hispanic,Lubbock  Texas  US,215 Schamberger Esplanade,Houston,Texas,Harris County,77532,0.2980031237150524,-95.3105885925785,16110.8,0.0,116432,F,49,6,33,39,9
954cafc0-23e1-85ef-8ac3-e13889654ac1,999-21-7934,Carlos172,Barrera709,white,hispanic,San Juan  Puerto Rico  PR,695 Greenfelder Course Suite 73,Edinburg,Texas,Hidalgo County,78542,0.2634398200930344,-98.09924820471323,12370.79,1366.24,29305,M,44,38,8,7,10
5e70b988-fc5f-11c2-6092-d5a701985031,999-12-7258,Kyle55,Swift555,black,nonhispanic,Tyler  Texas  US,992 Turcotte Underpass Apt 3,Rosenberg,Texas,Fort Bend County,77461,0.2942700780769878,-95.7922002691694,7383.1,4258.72,17561,M,47,37,32,7,8
